Higher Topic,Focus Area,Subtopic,Lead Center,Participating Center(s),Content
Science,Topic S6 Earth-Sun System Instrument and Sensor Technology ,S6.05Active Microwave, JPL, GSFC,"Active microwave sensors have proven to be ideal instruments for many Earth science applications. Examples include global freeze and thaw monitoring, soil moisture mapping, accurate global wind retrieval, and snow inundation mapping, global 3D mapping of rainfall and cloud systems, precise topographic mapping and natural hazard monitoring, global ocean topographic mapping, and glacial ice mapping for climate change studies. For global coverage and the long-term study of Earth's eco-systems, space-based radar is of particular interest to Earth scientists. Radar instruments for Earth science measurements include Synthetic Aperture Radar (SAR), scatterometers, sounders, altimeters, and atmospheric radars. The life-cycle cost of such radar missions has always been driven by the resources-power, mass, size, and data rate-required by the radar instrument, often making radar not cost competitive with other remote sensing instruments. Order-of-magnitude advancement in key sensor components will make the radar instrument more power efficient, much lighter weight, and smaller in stow volume, leading to substantial savings in overall mission life-cycle cost by requiring smaller and less expensive spacecraft buses and launch vehicles. Onboard processing techniques will reduce data rates sufficiently to enable global coverage. High performance, yet affordable, radars will provide data products of better quality and deliver them to the users more frequently and in a timelier manner, with benefits for science as well as the civil and defense communities. Technologies that may lead to advances in instrument design, architectures, hardware, and algorithms are the focused areas of this subtopic. In order to increase the radar remote sensing user community, this subtopic will also consider radar data applications and post-processing techniques. The frequency and bandwidth of operation are mission driven and defined by the science objectives. For SAR applications, the frequencies of interest include UHF (100 MHz), P-band (400 MHz), L-band (1.25 GHz), X-band (10 GHz), and Ku-band (12 GHz). The required bandwidth varies from a few megahertz to 20 MHz to 300 MHz to achieve the desired resolution; the larger the bandwidth, the higher the resolution. Ocean altimeters and scatterometers typically operate at L-band (1.2 GHz), C-band (5.3 GHz), and Ku-band (12 GHz). Ka-band (35 GHz) interferometers have applications to river discharge. The atmospheric radars operate at very high frequencies (35 GHz and 94 GHz) with only modest bandwidth requirements on the order of a few megahertz. The emphasis of this subtopic is on core technologies that will significantly reduce mission cost and increase performance and utility of future radar systems. There are specific areas in which advances are needed.SAR for surface deformation, topography, soil moisture measurements: Lightweight, electronically steerable, dual-polarized, L-band phased-array antennas. Very large aperture L-band antennas (20 m x 20 m) for Medium Earth Orbit (MEO) or 30m diameter for Geosynchronous SAR applications. Shared aperture, multi-frequency antennas (P/L-band, L/X-band). Lightweight, deployable antenna structures and deployment mechanisms. Rad-hard, high-efficiency, high power, low-cost, lightweight L-band and P-band T/R modules. High-power transmitters (L-band, 50-100 kW). L-band and P-band MMIC single-chip T/R module. Rad-hard, high-power, low-loss RF switches, filters, and phase shifters. Digital true-time delay (TTD) components. Thin-film membrane compatible electronics. This includes: reliable integration of electronics with the membrane, high performance (>1.2 GHz) transistor fabrication on flex material including identifying new materials, process development, and techniques that have the potential to produce large-area passive and active flexible antenna arrays. Advanced transmit and receive module architectures such as optically-fed T/R modules, signal up/down conversion within the module, and novel RF and DC signal distribution techniques. Advanced radar system architectures including flexible, broadband signal generation and direct digital conversion radar systems. Advanced antenna array architectures including scalable, reconfigurable, and autonomous antennas; sparse arrays; and phase correction techniques. Distributed digital beamforming and onboard processing technologies. SAR data processing algorithms and data reduction techniques. SAR data applications and post-processing techniques. Low-frequency SAR for subcanopy and subsurface applications: Lightweight, large-aperture (30 m diameter) reflector and reflectarray antennas. Large, electronically scanning P-band arrays. Shared aperture, dual-polarized, multiple low-frequency (VHF through P-band, 50-500 MHz) antennas with highly shaped beams. Lightweight, low frequency, low-loss antenna feeds (VHF through P-band, 50-500 MHz). High-efficiency T/R modules and transmitters (50-500 MHz, 10 kW). Lightweight, deployable antenna structures and deployment mechanisms. Data applications and post-processing techniques. Polarimetric ocean/land scatterometer: Multi-frequency (L/Ku-band) lightweight, deployable reflectors. Large, lightweight, electronically steerable Ku-band reflectarrays. Lightweight L-band and Ku-band antenna feeds. Dual-polarized antennas with high polarization isolation. Lightweight, deployable antenna structures and deployment mechanisms. High efficiency, high power, phase stable L-band and Ku-band transmitters. Low-power, highly integrated radar components. Calibration techniques, data processing algorithms, and data reduction techniques. Data applications and post-processing techniques. Wide swath ocean and surface water monitoring altimeters: Shared aperture, multi-frequency (C/Ku-band) antennas. Large, lightweight antenna reflectors and reflectarrays. Lightweight C-band and Ku-band antenna feeds. Lightweight, deployable antenna structures and deployment mechanisms. High-efficiency, high power (1-10 kW) C-band and Ku-band transmitters. Real-time onboard radar data processing. Calibration techniques, data processing algorithms, and data reduction techniques. Ku-band and Ka-band interferometers for snow cover measurement over land (Ku-band), wetland, and river monitoring (Ka-band): Large, stable, lightweight, deployable structures (10-50 m interferometric baseline). Ka-band along and across-track track interferometers with a few centimeters of height accuracy. Ku-band interferometric polarimetric SAR. Phase-stable Ku-band and Ka-band electronically steered arrays and multibeam antennas. Lightweight deployable reflectors (Ku-band and Ka-band). Shared aperture technologies (L/Ku-band). Phase-stable, Ku-band and Ka-band receive electronics. High-efficiency, rad-hard Ku-band and Ka-band T/R modules or >10 kW transmitters. Ku-band and Ka-band antenna feeds. Calibration and metrology for accurate baseline knowledge. Real-time onboard radar data processing. Data applications and post-processing techniques. Atmospheric radar: Low sidelobe, electronically steerable, millimeter wave, phased-array antennas and feed networks. Low sidelobe, multi-frequency, multi-beam, shared aperture millimeter wave antennas (Ka-band and W-band). Large (~300 wavelength), lightweight, low sidelobe, millimeter wave (Ka-band and W-band) antenna reflectors and reflectarrays. Lightweight deployable antenna structures and deployment mechanisms. High power (10 kW) Ka-band and W-band transmitters. High-power (>1 kW, duty cycle >5%), wide bandwidth (>10%) Ka-band amplifiers. High-efficiency, low-cost, lightweight Ka-band and W-band transmit/receive modules. Advanced transmit/receive module concepts such as optically-fed T/R modules. Onboard (real-time) pulse compression and image processing hardware and/or software. Advanced data processing techniques for real-time rain cell tracking, and rapid 3D rain mapping. Lightweight, low-cost, Ku/Ka band radar system for ground-based rain measurements. Light weight, wideband (>200 MHz), low-sidelobe ( Low-power, high-speed, multi-channel single board digital receivers. High-power, high-duty cycle solid state power amplifier from X through W-band. Read less>>"
Science,Topic S6 Earth-Sun System Instrument and Sensor Technology ,S6.06Passive Infrared - Sub Millimeter, JPL, GSFC,"Many NASA future Earth science remote sensing programs and missions require microwave to submillimeter wavelength antennas, transmitters, and receivers operating in the 1-cm to 100-Âµm wavelength range (or a frequency range of 30 GHz to 3 THz). General requirements for these instruments include large-aperture (possibly deployable) antenna systems with RMS surface accuracy of For these systems, advancement is needed in primarily three areas: 1) the development of frequency-stabilized, low phase noise, tunable, fundamental local oscillator sources covering frequencies between 160 GHz and 3 THz; 2) the development of submillimeter-wave mixers in the 300-3000 GHz spectral region with improved sensitivity, stability, and IF bandwidth capability; and 3) the development of higher-frequency and higher-output-power MMIC circuits. Specific innovations or demonstrations are required in the following areas:Heterodyne receiver system integration at the circuit and/or chip level is needed to extend MMIC capability into the submillimeter regime. MMIC amplifier development for both power amplifiers and low noise amplifiers at frequencies up to several hundred GHz is solicited. Integration of a local oscillator multiplier chain, mixer, and intermediate frequency amplifier is one example. There is also a specific need to demonstrate array radiometer systems using MMIC radiometers from 60 GHz to approximately 500 GHz; Solid-state, phase-lockable, local-oscillator sources with flight-qualifiable design approaches are needed with >10 mW output power at 200 GHz and >100 ÂµW at 1 THz; source line widths should be Stable local-oscillator sources are needed for heterodyne receiver system laboratory testing and development; Multi-channel spectrometers that analyze intermediate frequency signal bandwidths as large as 10 GHz with a frequency resolution of Compact and reliable millimeter and submillimeter imaging instrumentation that produces images simultaneously in multiple spectral bands; Schottky mixers with high sensitivity at T = 100 K and above; Low noise superconducting HEB mixers and SIS mixers; Receivers using planar diode or alternative reliable local oscillator technologies in the 300-3000 GHz spectrum; Lightweight and compact radiometer calibration references covering 100-800 GHz frequency range; Lightweight, field portable, compact radiometer calibration references covering frequencies up to 200 GHz. The reference must be temperature stable to within 1 K with a minimum of three temperature settings between 250 and 350 K; Low-cost, special purpose, ground-based receivers to detect signals radiated from active satellites that are in orbit for estimating rain rate, water vapor, and cloud liquid water; and Calibrated radiometer systems that can achieve accuracy and stability of 0.1 K. Read less>>"
Science,Topic S6 Earth-Sun System Instrument and Sensor Technology ,S6.07Thermal Control for Instruments, GSFC," JPL, MSFC","Future instruments for NASA's Science Mission Directorate will require increasingly sophisticated thermal control technology. Innovative proposals for thermal control technologies are sought in the following areas:Instrument Optical alignment needs, lasers, and detectors that require tight temperature control, often to better than +/- 1Â°C. Some new missions, such as LISA and TPF, require methods of temperature measurement and control to micro-Kelvin levels. Heat flux levels from lasers and other high power devices are increasing with some projected to go as high as 100 W/cm2. They will require thermal technologies such as spray and jet impingement cooling. Also, high conductivity, vacuum compatible interface materials will be needed to minimize thermal losses across make/break interfaces. Future missions will utilize large, distributed structures such as mirrors and detector arrays at both ambient and cryogenic temperatures. These missions will require creative techniques to integrate thermal control functions and minimize weight. Some anticipated technology needs include: advanced thermoelectric coolers capable of providing cooling at ambient and cryogenic temperatures, high conductivity structural materials to minimize temperature gradients and provide high efficiency lightweight radiators, and advanced thermal control coatings such as variable emittance surfaces and coatings with a high emissivity at ambient and cryogenic temperatures. The push for miniaturization also drives the need for new thermal technologies towards the MEMS level. Miniaturized heat transport devices, especially those suitable for cooling small sensors, devices, and electronics, include miniaturized mechanical pumps, Loop Heat Pipes (LHPs), and Capillary Pumped Loops (CPLs) which allow multiple heat load sources and multiple sinks. The drive towards robotic missions and reconfigurable spacecraft presents engineering challenges for science instruments, which must become more self-sufficient. Some of the technology needs are: Advanced analytical techniques for thermal modeling focusing on techniques that can be easily integrated into existing codes, emphasizing inclusion of LHPs, CPLs, and mechanically pumped system models; Single and two-phase mechanically pumped fluid loop systems, which accommodate multiple heat sources and sinks, and long life, lightweight pumps for these systems; and Efficient, lightweight vapor compression systems for cooling up to 2 KW. Read less>>"
Science,Topic S7 Earth-Sun System Data Applications ,S7.01Geospatial Data Analysis Processing and Visualization Technologies, SSC, GSFC,"Proposals are sought for the development of advanced technologies in support of scientific, commercial, and educational applications of Earth Science and other remote sensing data. Focus areas are to provide tools for processing, analysis, interpretation, and visualization of remotely sensed data sets. Earth Science data needs to be benchmarked for practical use of NASA-sponsored observations from remote sensing systems and predictions from scientific research and modeling. Specific interest exists in the development of technologies contributing to decision support systems, and model development and operation. For more information on decision support models under evaluation, please visit http://science.hq.nasa.gov/strategy/index.html. Areas of specific interest include the following:Unique, innovative data reduction, rapid analysis, and data exploitation methodologies and algorithms of information from remotely sensed data sets, e.g., automated feature extraction, data mining, etc.; Algorithms and approaches to enable the efficient production of data products from active imaging systems, e.g., multipoint data resampling, digital elevation model creation, etc.; Data merge and fusion software for efficient production and real-time delivery of digital products of ESE Mission and other remote sensing data sets, e.g., weather observation and land use and land cover data sets; Innovative approaches for incorporation of GPS data into in situ data collection operations with dynamic links to spatial databases including environmental models; Image enhancement algorithms for improving spatial, spectral, and geometric image attributes; Innovative approaches for the querying and assimilation of application-specific datasets from disparate and distributed databases from government, academic, and commercial sources into a common framework for data analysis; Innovative approaches for querying of application-specific data sets from disparate, distributed databases in government, academic, and commercial data warehouses into a common framework for data analysis; and Innovative visualization technologies contributing to the analysis of data through the display and visualization of some or all of the above data types including providing the linkages and user interface between the cartographic model and attribute database. Read less>>"
Science,Topic S7 Earth-Sun System Data Applications ,S7.02Innovative Tools and Techniques Supporting the Practical Uses of Earth Science Observations, SSC, MSFC,"Technical innovations and unique approaches are solicited for the development of new technologies and technical methods that make Earth science observations both useful and easy to use by practitioners. This subtopic seeks proposals that support the development of operational decision support tools that produce information for management or policy decision makers. Proposed applications must use NASA Earth Observations (see http://science.hq.nasa.gov/). Other remote sensing data and geospatial technologies may also be employed in the solution. This subtopic focuses on the systems engineering aspect of application development rather than fundamental research. Offerors are, therefore, expected to have the documented proof-of-concept project in hand. Topics of current interest to the Applied Science Directorate may be found at http://www.asd.ssc.nasa.gov. Innovation in processing techniques, include, but are not limited to, automated feature extraction, data fusion, and parallel and distributed computing which are desired for the purpose of facilitating the use of Earth science data by the nonspecialist. Ease of use, fault tolerance, and statistical rigor and robustness are required for confidence in the product by the nonspecialist end user. Promotion of interoperability is also a goal of the subtopic, so Federal data standards, communication standards, Open Geographic Information Systems (GIS) standards, and industry-standard tools and techniques will be strongly favored over proprietary 'black-box' solutions. Endorsement by the end user of both system requirements and the proposed solution concept is desirable. While the proposed application system may be specific to a particular end user or market, techniques and tools that have broad potential applicability will be favored. An objective assessment of market value or benefit/cost will help reviewers assess the relative potential of proposed projects. Read less>>"
Science,Topic S7 Earth-Sun System Data Applications ,"S7.03Wireless Technologies for Spatial Data, Input, Manipulation and Distribution", SSC, MSFC,"Technical innovation is solicited for the development of wireless technologies for field personnel and robotic platforms to send and receive digital and analog data from sensors such as photography cameras, spectrometers, infrared and thermal scanners, and other sensor systems to collection hubs. The intent of this new innovation is to rapidly, in real time, ingest data sequentially from a variety of input sensors, provide initial field verification of data, and distribute the data to various nodes and servers at collection, processing, and decision hub sites. Data distribution should utilize state-of-the-art wireless, satellite, land carriers, and local area communication networks. The technology's operating system should be compatible with commonly available systems. The operating system should not be proprietary to the offeror. The innovation should include biometric capability for password protection and relational tracking of data to the field personnel inputting the data and/or sensors and platforms sending information. The innovation should contain technologies that recognize multiple personnel and other sources (robotics) so that several personnel and platforms can use the same unit in the field. Biometric identification can be fingerprint, retina scans, facial, or other methods. The innovation should include geospatial technologies to use digital imagery and have Global Positioning System (GPS) location capabilities. The innovation should be able to display, with sufficient size and resolution, the rendering of vector and raster data and other sensor data for easy understanding. The field capability of the innovation must be fully integrated end to end with computing capabilities that range from mobile computers to servers at distant locations. Field personnel and robotic platforms providing information and support to science investigations, resource managers, and community planners will use the innovative wireless technology. First responders to natural, human-made disasters and emergencies will also be users of this innovation. Read less>>"
Science,Topic S8 Science Spacecraft Systems Technology ,"S8.01Guidance, Navigation and Control", GSFC, JPL,"Future science architectures will include observation and sensing platforms of varying type, size and complexity in a number of mission-operational regimes, trajectories and orbits. Advanced Guidance Navigation and Control (GN&C) technology is required for these platforms to address high performance and reliability requirements while simultaneously satisfying low power, mass, volume and affordability constraints. In particular, there are many technology gaps in challenging orbital environments, including highly elliptical Earth orbits, libration point orbits, and lunar and planetary orbits. A vigorous effort is needed to develop guidance, navigation and control methodologies, algorithms, and sensor-actuator technologies to enable revolutionary science missions. Of particular interest are highly innovative GN&C technology proposals directed towards enabling scientific investigators to exploit new vantage points, develop new sensing strategies, and implement new system-level observational concepts that promote agility, adaptability, evolvability, scalability, and affordability. Novel approaches for the autonomous control of distributed spacecraft and/or the management of large fleets of heterogeneous and/or homogeneous assets are desired. Specific areas of research include: GN&C System Technologies Innovative GN&C solutions are sought for scientific instrument and laser communication system pointing, tracking, and stabilization. Proposals that exploit and combine recent advances in, spacecraft attitude determination and control, advanced electro-mechanical packaging, MEMS technology, and ultra-low power microelectronics are encouraged. Of particular interest is technology to provide alternative solutions to challenging GN&C problems such as spacecraft relative range and attitude determination while in close formation and/or during rendezvous/proximity operations. GN&C Sensors and Actuators Advanced technology sensors and actuators are sought such as Sun sensors, Earth sensors, star/celestial object trackers, fine guidance sensors, gyroscopes, accelerometers, inertial measurement units, navigation devices, magnetometers, reaction/momentum wheels, control-moment gyros, magnetic torquers, tethers, attitude control thrusters, etc. These devices should have enhanced capabilities and performance as well as reduced cost, mass, power, volume, and reduced complexity for all platform GN&C system elements. Of particular interest are technologies that will provide a sensing or actuation function, having performance (e.g., dynamic range, stability, accuracy, noise, sensitivity, bandwidth, control authority, etc.) consistent with the state-of-the-art, with significantly reduced mass, power, volume, and cost. Technologies having the potential for significantly increased performance without additional mass, power, volume, and cost are also of interest. These resource reduction and/or performance improvement factors should be quantified in the proposal and show a minimum factor of 2 with a goal of 10 or greater. Highly autonomous and robust GN&C devices with multifunctional capabilities are of particular interest. Innovations in Global Positioning System (GPS) receiver hardware and algorithms that use GPS code and carrier signals to provide spacecraft navigation, attitude, and time. Of particular interest are GPS-based navigation techniques that may employ Wide Area Augmentation System (WAAS) corrections. Novel approaches to autonomous sensing and navigation of multiple distributed space platforms. Of particular interest are specialized sensors and measurement systems for formation sensing and relative navigation functions. Read less>>"
Science,Topic S8 Science Spacecraft Systems Technology ,S8.02Command and Data Handling, GSFC, JPL,"The goal for this subtopic is the development of advanced space technology and concepts to further high-performance science image and data processing. The instrument electronics must operate reliably and effectively for long periods of time in harsh environments. These systems require management of data and products, low power, and radiation. The objective for this development goal is to elicit novel concepts, architectures, and component technologies that have realistic and achievable potential for flight applications and are responsive to the priority areas of this subtopic. Technologies will be selected based on the potential that their final end products are sustainable (affordable, reliable/safe, and effective) and will advance solutions to the challenges of reusability, modularity, and autonomy. Priority areas are: reconfigurable/modular implementations; onboard science (data and image) processing and management; and low-power, radiation-resistant electronics. Additional information about the solicited technologies follows: Onboard ProcessingHardware technologies and architectures that support instrument science (data and image) processing and that are reconfigurable in flight and modular; Hardware-based algorithms for onboard data and image processing of raw science into multiple custom data products. The intent is to minimize onboard bandwidth constraints; Autonomous capability of hardware and algorithm management without ground intervention; Low-power electronics: in order to provide higher capabilities on smaller and/or less expensive instruments and decrease subsequent thermal load; and Radiation resistant electronics (hardware or application). Read less>>"
Science,Topic S8 Science Spacecraft Systems Technology ,S8.03Long Range and Near Earth RF Communications, JPL," GRC, GSFC","This subtopic seeks innovative technologies for long-range RF telecommunications supporting the needs of space missions. Proposals are sought in the following areas:Ultra-small, low-cost, low-power, modular deep-space transceivers, transponders, and components, incorporating MMICs and Bi-CMOS circuits; MMIC modulators with drivers to provide large linear phase modulation (above 2.5 rad), high-data rate (10-200 Mbps), BPSK/QPSK modulation at X-band (8.4 GHz), and Ka-band (32 GHz and 38 GHz); High-efficiency (>70 %) Solid-Sate Power Amplifiers (SSPAs), of both medium output power (10-50 W) and high-output power (150 W- 1 KW), using power combining techniques and/or wide-bandgap semiconductor devices at X-band (8.4 GHz) and Ka-band (32 GHz and 38 GHz); Traveling Wave Tube Amplifiers (TWTAs), SSPAs, modulators, and MMICs for 26 GHz Ka-band (lunar comm); TWTAs operating at millimeter wave frequencies and at data rates of 10 Gbps or higher; Ultra low-noise amplifiers (MMICs or hybrid) for RF front-ends ( MEMS-based RF switches and photonic control devices needed for use in reconfigurable antennas, phase shifters, amplifiers, oscillators, and in-flight reconfigurable filters. Frequencies of interest include S-, X-, Ka-, and V-band (60 GHz). Of particular interest is Ka-band from 25.5-27 GHz and 31.5-34 GHz.Research should be conducted to demonstrate technical feasibility during Phase 1 and show a path toward a Phase 2 hardware demonstration that will, when appropriate, deliver a demonstration unit for testing at the completion of the Phase 2 contract. Read less>>"
Science,Topic S8 Science Spacecraft Systems Technology ,S8.04Spacecraft Propulsion, GRC," GSFC, JPL, JSC, MSFC","Innovations in propulsion technologies are needed to support the Science Mission Directorate (SMD) goals of better understanding the Earth-Sun system, exploring our solar system, and investigating the nature of the universe beyond our solar system. Planetary spacecraft need ever-increasing propulsive performance and flexibility for ambitious missions requiring high-duty cycles and years of operation. Satellites and satellite constellations have high-precision propulsion requirements, usually in volume- and power-limited envelopes. Propulsion systems must avoid contamination of instruments from thruster plumes. This subtopic seeks innovations in propulsion technologies to increase the capabilities of SMD spacecraft. Specifically, technology innovations are sought in the areas of solar electric propulsion, monopropellant technology, and miniature/precision propulsion. Solar Electric Propulsion Technology advancements are needed to improve the capability of low- to medium-power electric propulsion systems, including ion, Hall, and advanced plasma thrusters. Areas where innovations are sought include power processing, long-life, high-efficiency cathodes and neutralizers, electrodeless plasma production, low-erosion materials for ion optics and Hall discharge chambers, high-temperature magnetic circuits, and next-generation thrusters. Innovations sought include, but are not limited to, those that improve performance, increase lifetime, reduce mass, and decrease cost. Improvements are also sought for propellant management system components including storage, distribution, and flow control to support solar electric propulsion applications. Monopropellant Technology Advancements are sought for propulsion systems using advanced monopropellants. Spacecraft using high-performance (Isp >275 s), high-density (>1 g/cc) monopropellant formulations will need high-durability catalyst materials or, alternatively, non-catalytic ignition technology for power-limited spacecraft. Critical component materials (e.g., tank bladders, valve seats, and filters) that are compatible with advanced monopropellants need to be developed. Performance and density improvements are sought for applications with very low propulsion requirements. Miniature/Precision Propulsion Propulsion technologies for miniature (less than 10 kg) spacecraft and for high-precision (impulse bit Read less>>"
Science,Topic S8 Science Spacecraft Systems Technology ,S8.05Energy Conversion and Storage for Space Applications, GRC," GSFC, JPL","Earth science observation missions will employ spacecraft, balloons, sounding rockets, surface assets, aircraft, and marine craft. Advanced power technologies are required for each of these platforms that address issues of size, mass, capacity, reliability, and operational costs. A vigorous effort is needed to develop energy conversion technologies that will enable the revolutionary Earth science missions. Exploiting innovative technological opportunities, developing power systems for adverse environments, and implementing system-wide techniques that promote scalability, adaptability, flexibility, and affordability are characteristics of the technological challenges to be faced and are representative of the type of developments required beyond the state-of-the-art. The energy conversion technologies solicited include photovoltaics and thermophotovoltaic as well as related technologies such as array, concentrator, and thermal technologies. Specific areas of interest include:Photovoltaic cell and array technologies with significant improvements in efficiency, mass specific power, stowed volume, cost, radiation resistance, and wide operating conditions are solicited. Photovoltaic cell technologies for wide temperature operation and radiation environments are solicited; Potential array technologies of interest include rigid and deployable arrays, concentrators (rigid or inflatable, primary or secondary), ultra-lightweight arrays for lightweight, flexible, thin-film photovoltaic cells, and electrostatically clean spacecraft solar arrays; Proposals are sought addressing structural and microbatteries and rechargeable lithium-based batteries with advanced anode and cathode materials and advanced liquid and polymer electrolytes; Primary fuel cell systems that can function in high altitude platforms are solicited. These include primary H2:Air systems that operate at low air pressure and H2:O2 systems; Future micro-spacecraft require distributed power sources that integrate energy conversion and storage into a hybrid structure with microelectronics devices/instruments; and Thermal technology areas include heat rejection, composite materials, heat pipes, pumped loop systems, packaging and deployment, including integration with the power conversion technology. Highly integrated systems are sought that combine elements of the above subsystems to show system level benefits. Read less>>"
Science,Topic S8 Science Spacecraft Systems Technology ,S8.06Platform Power Management and Distribution, GRC," GSFC, JPL","NASA science missions employ Earth orbit and planetary spacecraft, along with terrestrial balloons, surface assets, aircraft, and marine craft as observation platforms. Advanced electrical power technologies are required for the electrical components and systems on these platforms to address the issues of size, mass, efficiency, capacity, durability, and reliability. Advancements are sought in power electronic devices, components, and packaging, Power Electronic Materials and Components Advanced magnetic, dielectric, and semiconductor materials, devices, and circuits are of interest. Proposals must address improvements in energy density, speed, efficiency, or wide temperature operation (-125°C to 200°C) with a high number of thermal cycles. Candidate devices and applications include transformers, inductors, semiconductor switches and diodes, electrostatic capacitors, current sensors, and cables. Power Conversion, Motor Drive, Protection, and Distribution Technologies that provide significant improvements in mass, size, power quality, reliability, or efficiency in electrical power conversion, motor drives, and protective switchgear components are of interest. Candidate applications include solar array regulators, battery charge and discharge regulators, power conversion, power distribution, fault protection, high-speed motors/generators, magnetic bearing drivers, and integrated flywheel energy storage and attitude control electronics. Electrical Packaging Thermal control technologies are sought that are integral to electrical devices with high heat flux capability and advanced electronic packaging technologies which reduce volume and mass or combine electromagnetic shielding with thermal control. Read less>>"
Science,"Topic S9 Advanced Modeling, Simulation, and Analysis for Science ",S9.01Automation and Planning, ARC, GSFC,"The Automation and Planning subtopic solicits proposals that allow either spacecraft or ground systems to robustly perform complex tasks given high-level goals with minimal human direction. Areas of interest include all aspects of data collection, processing analysis, and decision making. NASA wants to go from specifying ""how"" something is done to specifying ""what"" is needed and letting the system figure what data and resources best meet the high-level goals under a set of constraints (e.g., cost, time, etc.). Technology innovations include, but are not limited to: 1) automation and autonomous systems that support high-level command abstraction; 2) efficient and effective techniques for assembling and processing large volumes of data (commonly available on the Internet) into useful information; 3) intelligent searches of large, distributed data archives, and data discovery through searches of heterogeneous data sets and architecture; and 4) automation of routine, labor intensive tasks that either increase reliability or throughput of current process. Specific areas of interest include the following: Search agents that support applications involving the use of NASA data; The Automation and Planning subtopic solicits proposals that allow either spacecraft or ground systems to robustly perform complex tasks given high-level goals with minimal human direction. Areas of interest include all aspects of data collection, processing analysis and decision making. NASA wants to from specifying ""how"" something is done to specifying ""what"" is needed and letting the system figure what data and resources best meet this high level goals under a set of constraints (e.g. cost, time and etc) Technology innovations include, but are not limited to: 1) automation and autonomous systems that support high-level command abstraction; 2) efficient and effective techniques for assembling and processing large volumes of data (commonly available on the Internet) into useful information; 3) intelligent search of large, distributed data archives, and data discovery through searches of heterogeneous data sets and architecture; and 4) automation of routine, labor intensive tasks that either increase reliability or throughput of current process. Specific areas of interest include the following:Search agents that support applications involving the use of NASA data; Methods that support the robust production of data products given a set of high-level goals and constraints; Autonomous data collection including the coordination of space or airborne platforms while adhering to a set of data collection goals and resource constraints; Autonomous data logging devices (software, or hardware and software) supporting a variety of weather and climate sensors, capable of ground-based operation in a wide variety of environmental conditions; such systems would probably be solar powered with accurate time stamping; Planning and scheduling methods related to Earth Science Mission objectives; System and subsystem health and maintenance, both space- and ground-based; Distributed decision making, using multiple agents, and/or mixed autonomous systems; Automated software testing; Verification and validation of automated systems; Automatic software generation and processing algorithms; and Control of Field Programmable Gate-Arrays (FPGA) to provide real-time products.Problems address must be relevant to Earth and Solar Sciences including space weather. Read less>>"
Science,"Topic S9 Advanced Modeling, Simulation, and Analysis for Science ",S9.02Distributed Information Systems and Numerical Simulation, ARC, GSFC,"This subtopic seeks advances in tools, techniques, and technologies for distributed information systems and large-scale numerical simulation. The goal of this work is to create an autonomous information and computing environment that enables NASA scientists to work naturally with distributed teams and resources to dramatically reduce total time-to-solution (i.e., time to discovery, understanding, or prediction), vastly increase the feasible scale and complexity of analysis and data assimilation, and greatly accelerate model advancement cycles. Areas of interest follow below. Distributed Information SystemsCore services (autonomous software systems) for automated, scalable, and reliable management of distributed, dynamic, and heterogeneous computing, data, and instrument resources. Services of interest include those for authentication and security, resource and service discovery, resource scheduling, event monitoring, uniform access to compute and data resources, and efficient and reliable data transfer; Services for management of distributed, heterogeneous information, including replica management, intuitive interfaces, and instantiation on demand or ""virtualized data."" These services would be used, for example, to access and manipulate NASA's wealth of geospatial and remote sensing data; Science portals for cross-disciplinary discovery, understanding, and prediction, encapsulating services for single sign-on access, semantic resource and service discovery, workflow composition and management, remote collaboration, and results analysis and visualization; and Tools for rapidly porting and hosting science applications in a distributed environment. These applications should be written for an integrated, or workstation, environment using standard programming languages or tools such as Matlab, Interactive Data Language (IDL), or Mathematica. Large-Scale Numerical SimulationTools for automating large-scale modeling, simulation, and analysis, including those for managing computational ensembles, performing model-optimization studies, interactive computational steering, and maintaining progress in long-running computations in spite of unreliable computing, data, and network resources; Tools for computer system performance modeling, prediction, and optimization for real applications; Techniques and tools for application parallelization and performance analysis; Tools for effective load balancing, and high reliability, availability, and serviceability (RAS) in commodity clusters and other large-scale computing systems; and Novel supercomputing approaches using FPGAs, graphics processors, and other novel architectures and technologies. Read less>>"
